       Mass(Msol)       Age (Myr)
       8.0445469      0.21000000
      0.87904739      0.21000000
       4.8719985      0.21000000
       1.8217617      0.21000000
       1.4627806      0.21000000
      0.70687735      0.21000000
      0.97229413      0.21000000
       2.3673992      0.21000000
       1.9542717      0.21000000
       3.4375566      0.21000000
       1.4152011      0.21000000
       1.1749742      0.21000000
      0.33292374      0.21000000
       1.9663613      0.21000000
       1.5762355      0.21000000
      0.18133482      0.21000000
      0.70657684      0.21000000
       1.5643273      0.21000000
       1.8765990      0.21000000
       2.8431881      0.21000000
      0.39180317      0.21000000
       2.4635302      0.21000000
      0.94425041      0.21000000
       10.009674      0.21000000
       1.5114931      0.21000000
       2.7298887      0.21000000
       2.5717819      0.21000000
      0.45977833      0.21000000
       3.6545629      0.21000000
       5.7947221      0.21000000
      0.99052956      0.21000000
       8.8476544      0.21000000
       1.3813686      0.21000000
       1.9647862      0.21000000
       8.6253248      0.21000000
      0.70787539      0.21000000
       1.1831696      0.21000000
       2.5571041      0.21000000
       2.0717511      0.21000000
       2.5416245      0.21000000
       2.1323058      0.21000000
      0.65675111      0.21000000
      0.72069213      0.21000000
      0.50024117      0.21000000
      0.67439082      0.21000000
      0.82130357      0.21000000
      0.62892537      0.21000000
       2.7622747      0.21000000
       6.0208760      0.21000000
      0.80793584      0.21000000
       5.5221987      0.21000000
       4.8563659      0.21000000
       3.5214274      0.21000000
       1.0369070      0.21000000
      0.87963366      0.21000000
       1.4368295      0.22000000
       1.7607083      0.22000000
       1.6163211      0.22000000
       1.2350964      0.22000000
      0.50200389      0.22000000
       2.3507405      0.22000000
       5.6621880      0.22000000
       1.0646956      0.22000000
       9.1303361      0.22000000
       1.1280185      0.22000000
       1.6794084      0.22000000
      0.36548514      0.22000000
       2.0341463      0.22000000
       10.428882      0.22000000
       4.1357577      0.22000000
       6.4905122      0.22000000
       1.3134896      0.22000000
       2.1390627      0.22000000
       1.2405714      0.22000000
      0.82532250      0.22000000
      0.40297992      0.22000000
      0.84669212      0.22000000
      0.24106444      0.22000000
       2.3708884      0.22000000
       1.8180532      0.22000000
       1.3298229      0.22000000
       4.9185793      0.22000000
       1.1224046      0.22000000
       2.1785801      0.22000000
       3.1067768      0.22000000
       1.3266427      0.22000000
       1.7889930      0.22000000
       5.1194319      0.22000000
       9.6759512      0.22000000
       1.0055059      0.22000000
       2.0361764      0.22000000
       1.6329181      0.22000000
       5.5888079      0.22000000
       1.2180946      0.22000000
       1.5277438      0.22000000
       2.1879710      0.22000000
      0.88561731      0.22000000
      0.56223776      0.22000000
       4.0091253      0.22000000
      0.17464034      0.22000000
       2.4713222      0.22000000
       1.0163331      0.22000000
      0.83242505      0.22000000
       1.1352877      0.22000000
       1.6137215      0.22000000
       3.6810301      0.22000000
       1.1660988      0.22000000
       5.2241181      0.22000000
       8.7661630      0.22000000
       1.6606572      0.22000000
       3.2562399      0.22000000
       1.8541197      0.22000000
       1.0023635      0.22000000
       1.6716487      0.22000000
       2.9844363      0.22000000
       5.6951055      0.22000000
       1.3686677      0.22000000
       1.8936216      0.22000000
       2.3434990      0.22000000
       1.4738652      0.22000000
       1.4745196      0.22000000
       6.9606691      0.22000000
       1.0970665      0.22000000
      0.54681317      0.22000000
       9.1284753      0.22000000
      0.35415146      0.22000000
      0.54811868      0.22000000
      0.43490460      0.22000000
       5.9784070      0.22000000
       1.5713956      0.22000000
      0.59976976      0.22000000
       1.0365062      0.22000000
       8.0002963      0.22000000
       1.6913744      0.22000000
       6.6757509      0.22000000
       3.9224653      0.23000000
       3.5369594      0.23000000
      0.78990985      0.23000000
       3.4576797      0.23000000
       1.3397595      0.23000000
       6.2404470      0.23000000
      0.28245790      0.23000000
      0.53557940      0.23000000
      0.65218519      0.23000000
       5.7852028      0.23000000
       4.7738279      0.23000000
      0.79391201      0.23000000
      0.78483256      0.23000000
      0.87301553      0.23000000
       2.5948282      0.23000000
      0.83908986      0.23000000
       1.8102586      0.23000000
       3.0423193      0.23000000
       1.5004212      0.23000000
       1.0612386      0.23000000
       1.7949394      0.23000000
       1.2671307      0.23000000
      0.69512551      0.23000000
       1.2542780      0.23000000
      0.10949094      0.23000000
       1.6210112      0.23000000
      0.56440124      0.23000000
       4.9091496      0.23000000
      0.32785146      0.23000000
      0.36841079      0.23000000
      0.45495356      0.23000000
       2.2294200      0.23000000
       3.7704928      0.23000000
      0.89935592      0.23000000
      0.40632365      0.23000000
      0.22983969      0.23000000
       7.4987065      0.23000000
      0.89623866      0.23000000
       2.6294860      0.23000000
      0.88772653      0.23000000
      0.63389401      0.23000000
       3.3562852      0.23000000
       3.5376491      0.23000000
      0.26874669      0.23000000
       1.2364904      0.23000000
       9.3381019      0.23000000
       2.3410333      0.23000000
      0.23220918      0.23000000
      0.32242381      0.23000000
       2.2125120      0.23000000
       2.3569676      0.23000000
       5.6662396      0.23000000
      0.76993992      0.23000000
       5.7307512      0.23000000
       2.2488691      0.23000000
      0.26684217      0.23000000
       3.4935681      0.23000000
       3.8370494      0.23000000
       1.3913174      0.23000000
       8.0691785      0.23000000
       7.5400932      0.23000000
       1.8025856      0.23000000
       2.4163322      0.23000000
      0.41245847      0.23000000
       2.3264266      0.23000000
      0.69960288      0.23000000
      0.22234469      0.23000000
       3.2272163      0.23000000
       1.7619230      0.23000000
       1.0599316      0.23000000
      0.90937998      0.23000000
      0.42275556      0.23000000
      0.85321217      0.23000000
       2.8748410      0.23000000
       2.5391795      0.23000000
       3.5234670      0.23000000
      0.76790580      0.23000000
      0.31603589      0.23000000
      0.58140102      0.23000000
       2.3343072      0.23000000
       7.2714451      0.23000000
       7.4721692      0.23000000
       2.9021661      0.23000000
      0.54920978      0.23000000
       1.4416581      0.23000000
       1.1617241      0.23000000
       4.4940595      0.23000000
      0.74785448      0.23000000
       2.1328615      0.23000000
       3.3487851      0.23000000
       7.5930061      0.23000000
      0.26922564      0.23000000
      0.46135970      0.23000000
       1.5499992      0.23000000
       2.5024070      0.23000000
      0.66405017      0.23000000
      0.99077060      0.23000000
      0.60100702      0.23000000
      0.75076794      0.23000000
       2.6669541      0.23000000
      0.15733922      0.23000000
       2.5490846      0.23000000
       1.8458609      0.23000000
       1.7839454      0.23000000
       3.1162157      0.23000000
       3.8951496      0.23000000
       2.3422132      0.23000000
       1.7315087      0.23000000
       7.0974032      0.23000000
      0.64228379      0.23000000
      0.30589750      0.23000000
       3.9990152      0.23000000
      0.39517800      0.23000000
      0.47013782      0.23000000
       4.5482329      0.23000000
       2.2571140      0.23000000
       4.9660297      0.23000000
      0.46886569      0.23000000
       2.4673462      0.23000000
      0.40992640      0.23000000
       2.8375047      0.23000000
      0.74268285      0.23000000
       1.0607443      0.23000000
       2.3488981      0.23000000
       1.4723350      0.23000000
      0.20089761      0.23000000
      0.55752554      0.23000000
       3.6195624      0.23000000
       2.4248440      0.23000000
       4.5579310      0.23000000
       4.7017852      0.23000000
       2.0524136      0.23000000
       1.7564231      0.23000000
      0.17718424      0.23000000
       2.2615850      0.23000000
      0.72668986      0.23000000
       1.7726836      0.23000000
       2.7860776      0.23000000
      0.63086429      0.23000000
       1.6717616      0.23000000
       4.1887960      0.23000000
      0.70711724      0.23000000
       1.4650498      0.23000000
       6.8889796      0.23000000
      0.22796126      0.23000000
      0.51051112      0.23000000
      0.85799589      0.23000000
       1.9596496      0.23000000
       1.3689907      0.23000000
       2.3936316      0.23000000
       1.2124151      0.23000000
       9.4577029      0.23000000
      0.45078748      0.23000000
      0.64256503      0.23000000
       1.0040493      0.23000000
       1.8997842      0.23000000
       5.1632857      0.23000000
       7.2171428      0.23000000
       4.6048625      0.23000000
      0.48644237      0.23000000
       3.3104296      0.23000000
       2.4551813      0.23000000
       1.4265923      0.23000000
       6.5262832      0.23000000
       3.1169376      0.23000000
      0.55894858      0.23000000
       1.3200099      0.23000000
       1.7448313      0.23000000
      0.26261367      0.23000000
      0.60241914      0.23000000
       1.9208290      0.23000000
       1.7222477      0.23000000
       3.9294149      0.23000000
       2.2705511      0.23000000
      0.89870134      0.23000000
       2.1533368      0.23000000
      0.32878543      0.23000000
       4.7489153      0.23000000
       2.6832107      0.23000000
       3.3531752      0.23000000
       3.3166406      0.23000000
       1.5286535      0.23000000
       8.4436654      0.23000000
       1.8064708      0.23000000
       1.7801640      0.23000000
      0.59433145      0.23000000
       2.5454008      0.23000000
       8.7750366      0.23000000
      0.40336681      0.23000000
       1.8055033      0.23000000
      0.96266938      0.23000000
       7.3346756      0.23000000
       2.1734586      0.23000000
      0.92396530      0.23000000
       4.8423215      0.23000000
       1.4482767      0.23000000
       6.8788489      0.23000000
       9.7018043      0.23000000
       1.9324516      0.23000000
       2.6558927      0.23000000
       5.4799312      0.23000000
       1.4565726      0.23000000
       1.5879877      0.23000000
       4.2471301      0.23000000
       4.2968217      0.23000000
      0.99896616      0.23000000
      0.77076973      0.23000000
       2.3733925      0.23000000
       3.4944334      0.24000000
      0.31620776      0.24000000
      0.61195745      0.24000000
       2.1142375      0.24000000
       5.0340929      0.24000000
       1.5187150      0.24000000
       2.3121917      0.24000000
       1.4325678      0.24000000
       1.9489351      0.24000000
      0.75869239      0.24000000
       4.0799424      0.24000000
       1.4405604      0.24000000
      0.38874856      0.24000000
       4.9696999      0.24000000
       1.4223251      0.24000000
      0.57548867      0.24000000
      0.88043876      0.24000000
       8.9820169      0.24000000
       1.2242821      0.24000000
       2.6116780      0.24000000
       8.3202266      0.24000000
      0.29921681      0.24000000
       1.3620732      0.24000000
      0.54574162      0.24000000
       2.1262313      0.24000000
       1.1362344      0.24000000
      0.20229878      0.24000000
       3.5297971      0.24000000
       1.0724275      0.24000000
       1.4371411      0.24000000
       6.6268167      0.24000000
       1.5778081      0.24000000
       6.9210115      0.24000000
      0.86963725      0.24000000
       2.9825936      0.24000000
      0.38711883      0.24000000
       7.7474386      0.24000000
       1.5733687      0.24000000
       1.1006725      0.24000000
      0.39229586      0.24000000
       1.5391446      0.24000000
       7.5507965      0.24000000
       9.8482110      0.24000000
       7.6826815      0.24000000
       5.3999034      0.24000000
       6.0375521      0.24000000
       5.9730562      0.24000000
      0.86469616      0.24000000
      0.79379048      0.24000000
       1.8888060      0.24000000
      0.91642861      0.24000000
       2.8633770      0.24000000
      0.42260522      0.24000000
      0.92496875      0.24000000
       3.8259786      0.24000000
       3.5790622      0.24000000
       1.1965316      0.25000000
       1.1314964      0.25000000
      0.82923983      0.25000000
       1.3067447      0.25000000
      0.45364381      0.25000000
       2.2995252      0.25000000
      0.56050578      0.25000000
       2.9194269      0.25000000
      0.76078396      0.25000000
       9.9715611      0.25000000
       7.4904186      0.25000000
       9.5876879      0.25000000
       4.3211191      0.25000000
      0.60254050      0.25000000
       7.5812815      0.25000000
       2.5640822      0.25000000
      0.82547486      0.25000000
       1.9388438      0.25000000
       2.2983293      0.25000000
      0.27467301      0.25000000
      0.73642319      0.25000000
       4.9540060      0.25000000
       2.2819634      0.25000000
       3.3323439      0.25000000
       5.7619174      0.25000000
      0.96583803      0.25000000
       3.1178279      0.25000000
       1.5836844      0.25000000
       2.8741847      0.25000000
       1.1335260      0.25000000
      0.60258279      0.25000000
       2.8162953      0.25000000
       6.0156488      0.25000000
       3.2281564      0.25000000
      0.94960439      0.25000000
       2.9385431      0.25000000
       1.3130894      0.25000000
       5.9083816      0.25000000
       3.3680145      0.25000000
       1.0062337      0.25000000
       4.3641307      0.25000000
       1.8832273      0.25000000
       8.2631977      0.25000000
       2.0487634      0.25000000
       4.8493236      0.25000000
       1.9037670      0.25000000
       3.0859134      0.25000000
       2.0134974      0.25000000
      0.24735818      0.26000000
       9.3736152      0.26000000
       3.1731535      0.26000000
       5.9986275      0.26000000
       9.7381057      0.26000000
      0.15437417      0.26000000
      0.84387108      0.26000000
       3.1814544      0.26000000
       3.4297983      0.26000000
       4.8744810      0.26000000
       2.2481803      0.26000000
       3.0067231      0.26000000
       4.7822361      0.26000000
      0.29847309      0.26000000
      0.69656713      0.26000000
      0.75087545      0.26000000
       1.6609818      0.26000000
      0.90304062      0.26000000
       3.6194953      0.26000000
       2.6752103      0.26000000
      0.85440218      0.26000000
       1.4801094      0.26000000
       4.5286700      0.26000000
       1.2241251      0.26000000
       4.6865531      0.26000000
       9.1158148      0.26000000
       2.3874123      0.26000000
      0.75880333      0.26000000
       1.6945358      0.26000000
       3.6644000      0.26000000
       2.9247301      0.26000000
       3.9377148      0.26000000
       3.6540860      0.26000000
       1.7115733      0.26000000
       2.6151122      0.26000000
       2.6627276      0.26000000
       5.0504090      0.26000000
       1.3170284      0.26000000
       3.9910720      0.26000000
       3.8995848      0.26000000
       2.6754606      0.26000000
       1.9845421      0.26000000
       1.1021001      0.26000000
       1.4641436      0.26000000
       6.1268323      0.26000000
       3.1956226      0.26000000
       1.2666597      0.26000000
       2.3323117      0.26000000
       3.9944847      0.27000000
       7.0009276      0.27000000
       8.7004957      0.27000000
       3.2712980      0.27000000
      0.49806654      0.27000000
       8.7678815      0.27000000
       3.5158852      0.27000000
       1.5586778      0.27000000
       5.0366595      0.27000000
      0.87657163      0.27000000
       1.2676542      0.27000000
       2.3946794      0.27000000
       2.2166392      0.27000000
       1.1975959      0.27000000
       2.1784298      0.27000000
      0.39725068      0.27000000
       7.9571687      0.27000000
       2.5523550      0.27000000
       1.9260558      0.27000000
       2.6934311      0.27000000
       1.0350954      0.27000000
       1.9083640      0.27000000
       1.1155568      0.27000000
      0.61560849      0.27000000
       1.0048632      0.27000000
      0.70089380      0.27000000
       4.1972381      0.27000000
      0.86472229      0.27000000
      0.89279690      0.27000000
       1.4854187      0.27000000
       6.6588490      0.27000000
       4.2337457      0.27000000
       6.2295361      0.27000000
       2.7880868      0.27000000
       7.0966414      0.27000000
       1.4425901      0.27000000
       4.0722446      0.27000000
      0.61862816      0.27000000
       1.2934892      0.27000000
       5.6102592      0.27000000
       3.9293092      0.27000000
       1.7616016      0.27000000
       1.3423615      0.27000000
       6.5036236      0.27000000
       2.7148978      0.27000000
       1.1752397      0.27000000
       5.7194991      0.27000000
      0.74374642      0.27000000
       3.9352717      0.27000000
       3.2193059      0.27000000
       6.2512728      0.27000000
       2.1037931      0.27000000
       1.5040806      0.27000000
       1.5144741      0.27000000
       3.7225245      0.27000000
       4.7617016      0.27000000
       7.5505178      0.27000000
       1.1908423      0.27000000
       5.0049346      0.27000000
       1.1283852      0.27000000
       1.3495149      0.27000000
      0.73610302      0.27000000
       2.9659076      0.27000000
       1.7502107      0.27000000
       1.8470099      0.27000000
       2.1404913      0.27000000
       1.1155610      0.27000000
      0.42202295      0.27000000
       1.5030044      0.27000000
       1.9181134      0.27000000
       1.8822436      0.27000000
       2.6506251      0.27000000
      0.30760556      0.27000000
       2.6586532      0.27000000
      0.65529094      0.27000000
      0.52164643      0.27000000
       2.8152319      0.27000000
       1.8209336      0.27000000
      0.67702831      0.27000000
       6.1010754      0.27000000
       7.3609162      0.27000000
      0.62457144      0.27000000
       1.2931822      0.27000000
       4.2001001      0.27000000
      0.61997944      0.27000000
       10.219796      0.27000000
       5.9088823      0.27000000
       2.8764113      0.27000000
       2.2848390      0.27000000
       3.4387805      0.27000000
       1.1042900      0.27000000
      0.71181083      0.27000000
       4.6963164      0.27000000
       2.9689103      0.27000000
       3.2586859      0.27000000
      0.54834466      0.27000000
      0.82538252      0.27000000
       1.4348369      0.27000000
      0.49100330      0.27000000
       2.1956044      0.27000000
       2.0020843      0.27000000
       2.8820784      0.27000000
       3.1423126      0.27000000
       1.3849109      0.27000000
       3.7441351      0.28000000
       1.5187147      0.28000000
      0.62875181      0.28000000
       2.4654794      0.28000000
      0.94255908      0.28000000
       7.1096491      0.28000000
      0.33289266      0.28000000
      0.42692284      0.28000000
       1.4647572      0.28000000
       3.7924799      0.28000000
       9.7594401      0.28000000
       1.0920518      0.28000000
       1.5208578      0.28000000
       1.2566644      0.28000000
       1.9681879      0.28000000
      0.73800419      0.28000000
       1.9757058      0.28000000
       2.4087610      0.28000000
      0.29026867      0.28000000
       2.7464404      0.28000000
       4.0385091      0.28000000
       2.7206949      0.28000000
       3.1723619      0.28000000
       1.1924969      0.28000000
       1.5199649      0.28000000
       6.7644918      0.28000000
       2.4472019      0.28000000
       2.9873633      0.28000000
      0.48528416      0.28000000
      0.10068248      0.28000000
      0.34471108      0.28000000
      0.33315323      0.28000000
       1.7287738      0.28000000
      0.59927856      0.28000000
       2.9710656      0.28000000
       2.1124405      0.28000000
       5.2983478      0.28000000
       2.3620300      0.28000000
       1.1116243      0.28000000
       8.2344220      0.28000000
       2.0933993      0.28000000
       4.8212296      0.28000000
       1.1132853      0.28000000
       2.7618780      0.28000000
       7.3920726      0.28000000
      0.25868179      0.28000000
       2.1735075      0.28000000
       2.0311367      0.28000000
      0.52986633      0.28000000
      0.74321664      0.28000000
       1.0266414      0.28000000
       2.3653077      0.28000000
       3.1259936      0.28000000
       5.2698450      0.28000000
       1.5967385      0.28000000
      0.67274562      0.28000000
       1.0499375      0.28000000
      0.58083619      0.28000000
       3.4719893      0.28000000
       5.5577194      0.28000000
       1.3412786      0.28000000
       2.6115795      0.28000000
       1.0548891      0.28000000
      0.21421904      0.28000000
       1.6176223      0.28000000
       8.5922094      0.28000000
       4.4030492      0.28000000
       1.1740484      0.28000000
       2.1672228      0.28000000
       1.1180110      0.28000000
      0.64500479      0.28000000
      0.64186801      0.28000000
       1.0990085      0.29000000
       1.4987582      0.29000000
       3.7990139      0.29000000
      0.90024334      0.29000000
       3.4703302      0.29000000
       3.2819544      0.29000000
      0.61866034      0.29000000
       2.2083049      0.29000000
       1.5663157      0.29000000
       1.5591394      0.29000000
       2.2575778      0.29000000
       3.4188348      0.29000000
       3.9147685      0.29000000
      0.64315172      0.29000000
       1.3762682      0.29000000
       1.7913973      0.29000000
       2.2462049      0.29000000
       1.3029735      0.29000000
       4.8942127      0.29000000
       3.0493213      0.29000000
       4.8689087      0.29000000
       3.8405510      0.29000000
      0.94854243      0.29000000
       6.0481199      0.29000000
       1.0555114      0.29000000
       1.1241061      0.29000000
       2.4013679      0.29000000
      0.99576285      0.29000000
      0.77435929      0.29000000
       3.0903238      0.29000000
       2.4388736      0.29000000
       5.2921325      0.29000000
       2.1324829      0.29000000
       2.3863849      0.29000000
      0.29533405      0.29000000
      0.51108941      0.29000000
       1.7159091      0.29000000
       4.3106550      0.29000000
       1.4141221      0.29000000
       6.2340558      0.29000000
       4.1877348      0.29000000
       8.2813705      0.29000000
       1.9710566      0.29000000
       4.6418927      0.29000000
       5.2744517      0.29000000
       4.8988178      0.29000000
       5.7556570      0.29000000
       2.7603937      0.29000000
       3.3778346      0.29000000
       2.3191248      0.29000000
       3.0425316      0.29000000
       4.0930154      0.29000000
       1.5832437      0.29000000
       1.9956122      0.29000000
       1.0939939      0.29000000
       4.1071176      0.29000000
       3.9912114      0.29000000
       6.0341467      0.29000000
       3.8857179      0.29000000
      0.26380746      0.29000000
       4.0158643      0.29000000
       1.1197065      0.29000000
      0.66040137      0.29000000
       1.3197308      0.29000000
       3.8920510      0.30000000
       2.5157890      0.30000000
      0.70298568      0.30000000
       1.1885600      0.30000000
       4.8669526      0.30000000
       3.8290228      0.30000000
      0.83050281      0.30000000
       1.9726271      0.30000000
       1.1021956      0.30000000
       1.6423263      0.30000000
       2.7778153      0.30000000
       4.0143549      0.30000000
      0.89706224      0.30000000
       2.0011078      0.30000000
       1.8230234      0.30000000
       2.4875776      0.30000000
       2.7245977      0.30000000
       1.1388735      0.30000000
       2.3153493      0.30000000
       2.3770719      0.30000000
      0.91488746      0.30000000
      0.71091697      0.30000000
       1.3067933      0.30000000
      0.76449697      0.30000000
       4.0336181      0.30000000
       1.0605074      0.30000000
      0.88003845      0.30000000
      0.99248283      0.30000000
      0.38875845      0.30000000
       4.8004857      0.30000000
      0.69552223      0.30000000
       3.0671125      0.30000000
       3.6069530      0.30000000
       3.3736445      0.30000000
       2.1113132      0.30000000
       2.9744539      0.30000000
       2.1444628      0.30000000
       1.3155166      0.30000000
       3.4396783      0.30000000
       1.6010465      0.30000000
       2.4325923      0.30000000
       1.3111262      0.30000000
       2.5220017      0.30000000
       4.9534613      0.30000000
       1.2595828      0.30000000
       1.9049301      0.30000000
       2.0610076      0.30000000
       2.2793605      0.30000000
       3.0375733      0.30000000
       3.4610649      0.30000000
       1.3013033      0.30000000
       1.2285638      0.30000000
       6.1043695      0.30000000
      0.76266303      0.30000000
       1.1253873      0.30000000
       1.2871501      0.30000000
       3.6696023      0.30000000
       4.4568056      0.30000000
      0.72435916      0.30000000
      0.44051729      0.30000000
       2.7288027      0.30000000
       4.3446567      0.30000000
       1.6115293      0.30000000
      0.94540942      0.30000000
      0.97596664      0.30000000
      0.91503273      0.30000000
       2.2535734      0.30000000
       1.2622973      0.30000000
       3.9404647      0.30000000
       2.7545747      0.30000000
       1.2586778      0.30000000
       1.4361751      0.30000000
       3.4419342      0.30000000
       3.3490615      0.30000000
       4.8186714      0.30000000
       1.6476902      0.30000000
       4.0891631      0.30000000
       1.4671137      0.30000000
      0.18251189      0.30000000
       1.5872287      0.30000000
       1.6604998      0.30000000
       1.2946615      0.30000000
       1.0079974      0.30000000
       7.8096195      0.30000000
       2.8526327      0.30000000
      0.35296892      0.30000000
       1.4468992      0.30000000
       3.0440059      0.30000000
       3.6505731      0.30000000
       2.4959483      0.30000000
      0.31385045      0.30000000
       7.0557881      0.30000000
       2.6273204      0.30000000
       2.0864547      0.30000000
       1.4063391      0.30000000
       2.4009266      0.30000000
      0.62824495      0.31000000
       2.4435046      0.31000000
       3.1671436      0.31000000
       1.0034940      0.31000000
       2.9949786      0.31000000
      0.51044750      0.31000000
       1.1961693      0.31000000
       2.2070386      0.31000000
      0.95792384      0.31000000
       3.6275540      0.31000000
       1.1551531      0.31000000
       3.0080840      0.31000000
       2.3096109      0.31000000
      0.74030105      0.31000000
       2.9425355      0.31000000
       3.1629064      0.31000000
       7.5713549      0.31000000
       1.5625185      0.31000000
       1.0189433      0.31000000
       3.4075843      0.31000000
       3.6766508      0.31000000
       9.0207904      0.31000000
      0.87934930      0.31000000
       7.1412598      0.31000000
      0.46112052      0.32000000
       1.0440931      0.32000000
       1.7888556      0.32000000
      0.39296942      0.32000000
       1.7056155      0.32000000
      0.66219400      0.32000000
       4.7319045      0.32000000
       1.1869718      0.32000000
       1.4785309      0.32000000
       3.5444378      0.32000000
      0.14009112      0.32000000
      0.70706129      0.32000000
       2.5719644      0.32000000
       1.2447588      0.32000000
      0.34007870      0.32000000
       1.9257069      0.32000000
       3.1050578      0.32000000
       3.7033922      0.32000000
      0.68139453      0.32000000
      0.59983509      0.32000000
       1.9470964      0.32000000
       1.3587214      0.32000000
       6.3428062      0.32000000
       1.2103389      0.32000000
       1.0525363      0.33000000
       8.4761973      0.33000000
       1.2172800      0.33000000
       5.5306918      0.33000000
      0.83669573      0.33000000
       2.2827083      0.33000000
      0.51136870      0.33000000
       3.2654011      0.33000000
       1.1650190      0.33000000
       2.9416392      0.33000000
       2.1291645      0.33000000
       5.5370107      0.33000000
       4.3204898      0.33000000
       4.8360538      0.33000000
       1.9451465      0.33000000
       2.1157664      0.33000000
       1.2968847      0.33000000
      0.95055720      0.33000000
       9.3370533      0.33000000
       4.6471281      0.33000000
       6.8961741      0.33000000
      0.98256464      0.33000000
       3.4368013      0.33000000
      0.27997303      0.33000000
       6.1358302      0.33000000
      0.83703822      0.33000000
       3.1877619      0.33000000
       7.0382872      0.33000000
       1.2096124      0.33000000
       1.1663774      0.33000000
       2.5563828      0.33000000
       1.4235850      0.33000000
       4.4750776      0.33000000
       2.5273766      0.33000000
       6.1270939      0.33000000
       1.3958982      0.33000000
      0.25782000      0.33000000
       2.3875792      0.33000000
       2.9892480      0.33000000
       10.096319      0.33000000
       2.6515154      0.33000000
       3.3293673      0.33000000
       4.1974058      0.33000000
      0.55128648      0.33000000
      0.91247299      0.33000000
       2.0395659      0.33000000
       3.2599711      0.33000000
       6.6618139      0.33000000
       1.9679822      0.33000000
       1.6572813      0.33000000
       1.0758479      0.33000000
       3.7208905      0.33000000
      0.58376444      0.33000000
      0.40098343      0.33000000
       3.4133318      0.33000000
       1.0897158      0.33000000
       1.0501582      0.33000000
       3.5697565      0.33000000
       5.1704763      0.33000000
       3.7549243      0.33000000
       9.6556734      0.33000000
       2.5043677      0.33000000
       8.2795200      0.33000000
      0.17568907      0.33000000
       2.4902430      0.34000000
       5.7985705      0.34000000
       3.8558980      0.34000000
       7.6676850      0.34000000
       4.0563110      0.34000000
       8.6155547      0.34000000
       1.2298179      0.34000000
       1.2499965      0.34000000
       1.1864173      0.34000000
       1.8319203      0.34000000
       1.6722491      0.34000000
       2.2272641      0.34000000
       2.3404993      0.34000000
       2.8739193      0.34000000
      0.76445863      0.34000000
      0.93159812      0.34000000
      0.75673494      0.34000000
      0.35347704      0.34000000
       2.8451236      0.34000000
       4.5001526      0.34000000
       1.5756146      0.34000000
       1.2107176      0.34000000
      0.80570798      0.34000000
       1.9648157      0.34000000
       2.2674017      0.35000000
       4.8329572      0.35000000
       1.3151977      0.35000000
       2.0186913      0.35000000
       1.7371863      0.35000000
       2.8944482      0.35000000
      0.35187799      0.35000000
       5.8163259      0.35000000
       1.6741226      0.35000000
       1.3118328      0.35000000
       9.6670622      0.35000000
       2.7794385      0.35000000
      0.76097470      0.35000000
      0.53451397      0.35000000
       1.0681905      0.35000000
       6.4001889      0.35000000
       3.9874446      0.35000000
       7.6773131      0.35000000
       1.5208526      0.35000000
       6.9335806      0.35000000
      0.77647402      0.35000000
      0.25271531      0.35000000
       1.5119876      0.35000000
      0.86173727      0.35000000
      0.35747873      0.35000000
       2.0856291      0.35000000
       1.2302393      0.35000000
       6.7564600      0.35000000
      0.91157880      0.35000000
       1.8909147      0.35000000
       3.6249133      0.35000000
      0.80461013      0.35000000
       3.3322797      0.35000000
       8.1622097      0.35000000
       4.8921383      0.35000000
       2.0560136      0.35000000
       1.0134245      0.35000000
      0.12075457      0.35000000
      0.57111496      0.35000000
       1.8932298      0.35000000
      0.49744398      0.35000000
       5.0554492      0.35000000
       2.5445978      0.35000000
       1.0182895      0.35000000
       1.1082212      0.35000000
       4.6169263      0.35000000
       2.4293142      0.35000000
       2.0976654      0.35000000
       3.6126078      0.35000000
       6.5087777      0.35000000
       4.1532346      0.35000000
       2.7164944      0.35000000
       8.2451226      0.35000000
      0.94688622      0.35000000
       1.7267662      0.35000000
       8.3782608      0.35000000
      0.70589942      0.35000000
       1.0336962      0.35000000
       1.8917218      0.35000000
       1.0873787      0.35000000
       8.9241320      0.35000000
       4.6250053      0.35000000
       1.3389588      0.35000000
       3.2218715      0.35000000
       1.1581586      0.36000000
       6.3686305      0.36000000
       3.8060728      0.36000000
       6.7275793      0.36000000
       1.0239765      0.36000000
       5.0381247      0.36000000
       1.3709805      0.36000000
       2.9405347      0.36000000
       3.8930055      0.36000000
       1.5958286      0.36000000
       8.0534372      0.36000000
       2.6589050      0.36000000
      0.78991232      0.36000000
       3.6019153      0.36000000
       2.4155471      0.36000000
       3.4010743      0.36000000
       3.5042803      0.36000000
       3.2658148      0.36000000
       4.2963749      0.36000000
       2.6248844      0.36000000
      0.48543961      0.36000000
       2.6990499      0.36000000
       6.9947173      0.36000000
      0.30174411      0.36000000
       1.6250622      0.36000000
       2.1420594      0.36000000
       1.1465774      0.36000000
      0.73855091      0.36000000
       3.0389871      0.36000000
       5.0406728      0.36000000
       3.1935787      0.36000000
      0.80495850      0.36000000
       3.6505715      0.37000000
       7.0868864      0.37000000
       1.3557018      0.37000000
       8.7815130      0.37000000
       2.4137391      0.37000000
       4.5203098      0.37000000
       1.0881118      0.37000000
       2.3031947      0.37000000
       1.7215940      0.37000000
       4.5198633      0.37000000
      0.46855698      0.37000000
       3.4099283      0.37000000
